source: https://algs4.cs.princeton.edu/44sp/T,,,
base_currency_complete_name,base_currency,other_currency,other_per_base
Indonesia Rupiahs (IDR),IDR,JOD,-
Indonesia Rupiahs (IDR),IDR,KES,-
Indonesia Rupiahs (IDR),IDR,KWD,-
Indonesia Rupiahs (IDR),IDR,LBP,-
Indonesia Rupiahs (IDR),IDR,MYR,-
Indonesia Rupiahs (IDR),IDR,MUR,-
Indonesia Rupiahs (IDR),IDR,MXN,-
Indonesia Rupiahs (IDR),IDR,MAD,-
Indonesia Rupiahs (IDR),IDR,NZD,-
Indonesia Rupiahs (IDR),IDR,NOK,-
Indonesia Rupiahs (IDR),IDR,OMR,-
Indonesia Rupiahs (IDR),IDR,PEN,-
Indonesia Rupiahs (IDR),IDR,PHP,-
Indonesia Rupiahs (IDR),IDR,PLN,-
Indonesia Rupiahs (IDR),IDR,QAR,-
Indonesia Rupiahs (IDR),IDR,RON,-
Indonesia Rupiahs (IDR),IDR,RUB,-
Indonesia Rupiahs (IDR),IDR,SAR,-
Indonesia Rupiahs (IDR),IDR,SGD,-
Indonesia Rupiahs (IDR),IDR,SKK,-
Indonesia Rupiahs (IDR),IDR,ZAR,-
Indonesia Rupiahs (IDR),IDR,KRW,-
Indonesia Rupiahs (IDR),IDR,LKR,-
Indonesia Rupiahs (IDR),IDR,SDG,-
Indonesia Rupiahs (IDR),IDR,SEK,-
Indonesia Rupiahs (IDR),IDR,CHF,-
Indonesia Rupiahs (IDR),IDR,TWD,-
Indonesia Rupiahs (IDR),IDR,THB,-
Indonesia Rupiahs (IDR),IDR,TTD,-
Indonesia Rupiahs (IDR),IDR,TND,-
Indonesia Rupiahs (IDR),IDR,TRY,-
Indonesia Rupiahs (IDR),IDR,VEF,-
Indonesia Rupiahs (IDR),IDR,VND,-
Indonesia Rupiahs (IDR),IDR,ZMK,-
Iran Rials (IRR),IRR,AUD,-
Iran Rials (IRR),IRR,CAD,-
Iran Rials (IRR),IRR,EUR,-
Iran Rials (IRR),IRR,JPY,-
Iran Rials (IRR),IRR,PKR,-
Iran Rials (IRR),IRR,AED,-
Iran Rials (IRR),IRR,GBP,-
Iran Rials (IRR),IRR,USD,-
Iran Rials (IRR),IRR,AFN,-
Iran Rials (IRR),IRR,ALL,-
Iran Rials (IRR),IRR,DZD,-
Iran Rials (IRR),IRR,ARS,-
Iran Rials (IRR),IRR,BSD,-
Iran Rials (IRR),IRR,BHD,-
Iran Rials (IRR),IRR,BDT,-
Iran Rials (IRR),IRR,BBD,-
Iran Rials (IRR),IRR,BMD,-
Iran Rials (IRR),IRR,BRL,-
Iran Rials (IRR),IRR,BGN,-
Iran Rials (IRR),IRR,XOF,-
Iran Rials (IRR),IRR,XAF,-
Iran Rials (IRR),IRR,CLP,-
Iran Rials (IRR),IRR,CNY,-
Iran Rials (IRR),IRR,COP,-
Iran Rials (IRR),IRR,XPF,-
Iran Rials (IRR),IRR,CRC,-
Iran Rials (IRR),IRR,HRK,-
Iran Rials (IRR),IRR,CZK,-
Iran Rials (IRR),IRR,DKK,-
Iran Rials (IRR),IRR,DOP,-
Iran Rials (IRR),IRR,XCD,-
Iran Rials (IRR),IRR,EGP,-
Iran Rials (IRR),IRR,EEK,-
Iran Rials (IRR),IRR,FJD,-
Iran Rials (IRR),IRR,HKD,-
Iran Rials (IRR),IRR,HUF,-
Iran Rials (IRR),IRR,ISK,-
Iran Rials (IRR),IRR,XDR,-
Iran Rials (IRR),IRR,INR,-
Iran Rials (IRR),IRR,IDR,-
Iran Rials (IRR),IRR,IRR,-
Iran Rials (IRR),IRR,IQD,-
Iran Rials (IRR),IRR,ILS,-
Iran Rials (IRR),IRR,JMD,-
Iran Rials (IRR),IRR,JOD,-
Iran Rials (IRR),IRR,KES,-
Iran Rials (IRR),IRR,KWD,-
Iran Rials (IRR),IRR,LBP,-
Iran Rials (IRR),IRR,MYR,-
Iran Rials (IRR),IRR,MUR,-
Iran Rials (IRR),IRR,MXN,-
Iran Rials (IRR),IRR,MAD,-
Iran Rials (IRR),IRR,NZD,-
Iran Rials (IRR),IRR,NOK,-
Iran Rials (IRR),IRR,OMR,-
Iran Rials (IRR),IRR,PEN,-
Iran Rials (IRR),IRR,PHP,-
Iran Rials (IRR),IRR,PLN,-
Iran Rials (IRR),IRR,QAR,-
Iran Rials (IRR),IRR,RON,-
Iran Rials (IRR),IRR,RUB,-
Iran Rials (IRR),IRR,SAR,-
Iran Rials (IRR),IRR,SGD,-
Iran Rials (IRR),IRR,SKK,-
Iran Rials (IRR),IRR,ZAR,-
Iran Rials (IRR),IRR,KRW,-
Iran Rials (IRR),IRR,LKR,-
Iran Rials (IRR),IRR,SDG,-
Iran Rials (IRR),IRR,SEK,-
Iran Rials (IRR),IRR,CHF,-
Iran Rials (IRR),IRR,TWD,-
Iran Rials (IRR),IRR,THB,-
Iran Rials (IRR),IRR,TTD,-
Iran Rials (IRR),IRR,TND,-
Iran Rials (IRR),IRR,TRY,-
Iran Rials (IRR),IRR,VEF,-
Iran Rials (IRR),IRR,VND,-
Iran Rials (IRR),IRR,ZMK,-
Iraq Dinars (IQD),IQD,AUD,-
Iraq Dinars (IQD),IQD,CAD,-
Iraq Dinars (IQD),IQD,EUR,-
Iraq Dinars (IQD),IQD,JPY,-
Iraq Dinars (IQD),IQD,PKR,-
Iraq Dinars (IQD),IQD,AED,-
Iraq Dinars (IQD),IQD,GBP,-
Iraq Dinars (IQD),IQD,USD,-
Iraq Dinars (IQD),IQD,AFN,-
Iraq Dinars (IQD),IQD,ALL,-
Iraq Dinars (IQD),IQD,DZD,-
Iraq Dinars (IQD),IQD,ARS,-
Iraq Dinars (IQD),IQD,BSD,-
Iraq Dinars (IQD),IQD,BHD,-
Iraq Dinars (IQD),IQD,BDT,-
Iraq Dinars (IQD),IQD,BBD,-
Iraq Dinars (IQD),IQD,BMD,-
Iraq Dinars (IQD),IQD,BRL,-
Iraq Dinars (IQD),IQD,BGN,-
Iraq Dinars (IQD),IQD,XOF,-
Iraq Dinars (IQD),IQD,XAF,-
Iraq Dinars (IQD),IQD,CLP,-
Iraq Dinars (IQD),IQD,CNY,-
Iraq Dinars (IQD),IQD,COP,-
Iraq Dinars (IQD),IQD,XPF,-
Iraq Dinars (IQD),IQD,CRC,-
Iraq Dinars (IQD),IQD,HRK,-
Iraq Dinars (IQD),IQD,CZK,-
Iraq Dinars (IQD),IQD,DKK,-
Iraq Dinars (IQD),IQD,DOP,-
Iraq Dinars (IQD),IQD,XCD,-
Iraq Dinars (IQD),IQD,EGP,-
Iraq Dinars (IQD),IQD,EEK,-
Iraq Dinars (IQD),IQD,FJD,-
Iraq Dinars (IQD),IQD,HKD,-
Iraq Dinars (IQD),IQD,HUF,-
Iraq Dinars (IQD),IQD,ISK,-
Iraq Dinars (IQD),IQD,XDR,-
Iraq Dinars (IQD),IQD,INR,-
Iraq Dinars (IQD),IQD,IDR,-
Iraq Dinars (IQD),IQD,IRR,-
Iraq Dinars (IQD),IQD,IQD,-
Iraq Dinars (IQD),IQD,ILS,-
Iraq Dinars (IQD),IQD,JMD,-
Iraq Dinars (IQD),IQD,JOD,-
Iraq Dinars (IQD),IQD,KES,-
Iraq Dinars (IQD),IQD,KWD,-
Iraq Dinars (IQD),IQD,LBP,-
Iraq Dinars (IQD),IQD,MYR,-
Iraq Dinars (IQD),IQD,MUR,-
Iraq Dinars (IQD),IQD,MXN,-
Iraq Dinars (IQD),IQD,MAD,-
Iraq Dinars (IQD),IQD,NZD,-
Iraq Dinars (IQD),IQD,NOK,-
Iraq Dinars (IQD),IQD,OMR,-
Iraq Dinars (IQD),IQD,PEN,-
Iraq Dinars (IQD),IQD,PHP,-
Iraq Dinars (IQD),IQD,PLN,-
Iraq Dinars (IQD),IQD,QAR,-
Iraq Dinars (IQD),IQD,RON,-
Iraq Dinars (IQD),IQD,RUB,-
Iraq Dinars (IQD),IQD,SAR,-
Iraq Dinars (IQD),IQD,SGD,-
Iraq Dinars (IQD),IQD,SKK,-
Iraq Dinars (IQD),IQD,ZAR,-
Iraq Dinars (IQD),IQD,KRW,-
Iraq Dinars (IQD),IQD,LKR,-
Iraq Dinars (IQD),IQD,SDG,-
Iraq Dinars (IQD),IQD,SEK,-
Iraq Dinars (IQD),IQD,CHF,-
Iraq Dinars (IQD),IQD,TWD,-
Iraq Dinars (IQD),IQD,THB,-
Iraq Dinars (IQD),IQD,TTD,-
Iraq Dinars (IQD),IQD,TND,-
Iraq Dinars (IQD),IQD,TRY,-
Iraq Dinars (IQD),IQD,VEF,-
Iraq Dinars (IQD),IQD,VND,-
Iraq Dinars (IQD),IQD,ZMK,-
Israel New Shekels (ILS),ILS,AUD,-
Israel New Shekels (ILS),ILS,CAD,-
Israel New Shekels (ILS),ILS,EUR,-
Israel New Shekels (ILS),ILS,JPY,-
Israel New Shekels (ILS),ILS,PKR,-
Israel New Shekels (ILS),ILS,AED,-
Israel New Shekels (ILS),ILS,GBP,-
Israel New Shekels (ILS),ILS,USD,-
Israel New Shekels (ILS),ILS,AFN,-
Israel New Shekels (ILS),ILS,ALL,-
Israel New Shekels (ILS),ILS,DZD,-
Israel New Shekels (ILS),ILS,ARS,-
Israel New Shekels (ILS),ILS,BSD,-
Israel New Shekels (ILS),ILS,BHD,-
Israel New Shekels (ILS),ILS,BDT,-
Israel New Shekels (ILS),ILS,BBD,-
Israel New Shekels (ILS),ILS,BMD,-
Israel New Shekels (ILS),ILS,BRL,-
Israel New Shekels (ILS),ILS,BGN,-
Israel New Shekels (ILS),ILS,XOF,-
Israel New Shekels (ILS),ILS,XAF,-
Israel New Shekels (ILS),ILS,CLP,-
Israel New Shekels (ILS),ILS,CNY,-
Israel New Shekels (ILS),ILS,COP,-
Israel New Shekels (ILS),ILS,XPF,-
Israel New Shekels (ILS),ILS,CRC,-
Israel New Shekels (ILS),ILS,HRK,-
Israel New Shekels (ILS),ILS,CZK,-
Israel New Shekels (ILS),ILS,DKK,-
Israel New Shekels (ILS),ILS,DOP,-
Israel New Shekels (ILS),ILS,XCD,-
Israel New Shekels (ILS),ILS,EGP,-
Israel New Shekels (ILS),ILS,EEK,-
Israel New Shekels (ILS),ILS,FJD,-
Israel New Shekels (ILS),ILS,HKD,-
Israel New Shekels (ILS),ILS,HUF,-
Israel New Shekels (ILS),ILS,ISK,-
Israel New Shekels (ILS),ILS,XDR,-
Israel New Shekels (ILS),ILS,INR,-
Israel New Shekels (ILS),ILS,IDR,-
Israel New Shekels (ILS),ILS,IRR,-
Israel New Shekels (ILS),ILS,IQD,-
Israel New Shekels (ILS),ILS,ILS,-
Israel New Shekels (ILS),ILS,JMD,-
Israel New Shekels (ILS),ILS,JOD,-
Israel New Shekels (ILS),ILS,KES,-
Israel New Shekels (ILS),ILS,KWD,-
Israel New Shekels (ILS),ILS,LBP,-
Israel New Shekels (ILS),ILS,MYR,-
Israel New Shekels (ILS),ILS,MUR,-
Israel New Shekels (ILS),ILS,MXN,-
Israel New Shekels (ILS),ILS,MAD,-
Israel New Shekels (ILS),ILS,NZD,-
Israel New Shekels (ILS),ILS,NOK,-
Israel New Shekels (ILS),ILS,OMR,-
Israel New Shekels (ILS),ILS,PEN,-
Israel New Shekels (ILS),ILS,PHP,-
Israel New Shekels (ILS),ILS,PLN,-
Israel New Shekels (ILS),ILS,QAR,-
Israel New Shekels (ILS),ILS,RON,-
Israel New Shekels (ILS),ILS,RUB,-
Israel New Shekels (ILS),ILS,SAR,-
Israel New Shekels (ILS),ILS,SGD,-
Israel New Shekels (ILS),ILS,SKK,-
Israel New Shekels (ILS),ILS,ZAR,-
Israel New Shekels (ILS),ILS,KRW,-
Israel New Shekels (ILS),ILS,LKR,-
Israel New Shekels (ILS),ILS,SDG,-
Israel New Shekels (ILS),ILS,SEK,-
Israel New Shekels (ILS),ILS,CHF,-
Israel New Shekels (ILS),ILS,TWD,-
Israel New Shekels (ILS),ILS,THB,-
Israel New Shekels (ILS),ILS,TTD,-
Israel New Shekels (ILS),ILS,TND,-
Israel New Shekels (ILS),ILS,TRY,-
Israel New Shekels (ILS),ILS,VEF,-
Israel New Shekels (ILS),ILS,VND,-
Israel New Shekels (ILS),ILS,ZMK,-
Jamaica Dollars (JMD),JMD,AUD,-
Jamaica Dollars (JMD),JMD,CAD,-
Jamaica Dollars (JMD),JMD,EUR,-
Jamaica Dollars (JMD),JMD,JPY,-
Jamaica Dollars (JMD),JMD,PKR,-
Jamaica Dollars (JMD),JMD,AED,-
Jamaica Dollars (JMD),JMD,GBP,-
Jamaica Dollars (JMD),JMD,USD,-
Jamaica Dollars (JMD),JMD,AFN,-
Jamaica Dollars (JMD),JMD,ALL,-
Jamaica Dollars (JMD),JMD,DZD,-
Jamaica Dollars (JMD),JMD,ARS,-
Jamaica Dollars (JMD),JMD,BSD,-
Jamaica Dollars (JMD),JMD,BHD,-
Jamaica Dollars (JMD),JMD,BDT,-
Jamaica Dollars (JMD),JMD,BBD,-
Jamaica Dollars (JMD),JMD,BMD,-
Jamaica Dollars (JMD),JMD,BRL,-
Jamaica Dollars (JMD),JMD,BGN,-
Jamaica Dollars (JMD),JMD,XOF,-
Jamaica Dollars (JMD),JMD,XAF,-
Jamaica Dollars (JMD),JMD,CLP,-
Jamaica Dollars (JMD),JMD,CNY,-
Jamaica Dollars (JMD),JMD,COP,-
Jamaica Dollars (JMD),JMD,XPF,-
Jamaica Dollars (JMD),JMD,CRC,-
Jamaica Dollars (JMD),JMD,HRK,-
Jamaica Dollars (JMD),JMD,CZK,-
Jamaica Dollars (JMD),JMD,DKK,-
Jamaica Dollars (JMD),JMD,DOP,-
Jamaica Dollars (JMD),JMD,XCD,-
Jamaica Dollars (JMD),JMD,EGP,-
Jamaica Dollars (JMD),JMD,EEK,-
Jamaica Dollars (JMD),JMD,FJD,-
Jamaica Dollars (JMD),JMD,HKD,-
Jamaica Dollars (JMD),JMD,HUF,-
Jamaica Dollars (JMD),JMD,ISK,-
Jamaica Dollars (JMD),JMD,XDR,-
Jamaica Dollars (JMD),JMD,INR,-
Jamaica Dollars (JMD),JMD,IDR,-
Jamaica Dollars (JMD),JMD,IRR,-
Jamaica Dollars (JMD),JMD,IQD,-
Jamaica Dollars (JMD),JMD,ILS,-
Jamaica Dollars (JMD),JMD,JMD,-
Jamaica Dollars (JMD),JMD,JOD,-
Jamaica Dollars (JMD),JMD,KES,-
Jamaica Dollars (JMD),JMD,KWD,-
Jamaica Dollars (JMD),JMD,LBP,-
Jamaica Dollars (JMD),JMD,MYR,-
Jamaica Dollars (JMD),JMD,MUR,-
Jamaica Dollars (JMD),JMD,MXN,-
Jamaica Dollars (JMD),JMD,MAD,-
Jamaica Dollars (JMD),JMD,NZD,-
Jamaica Dollars (JMD),JMD,NOK,-
Jamaica Dollars (JMD),JMD,OMR,-
Jamaica Dollars (JMD),JMD,PEN,-
Jamaica Dollars (JMD),JMD,PHP,-
Jamaica Dollars (JMD),JMD,PLN,-
Jamaica Dollars (JMD),JMD,QAR,-
Jamaica Dollars (JMD),JMD,RON,-
Jamaica Dollars (JMD),JMD,RUB,-
Jamaica Dollars (JMD),JMD,SAR,-
Jamaica Dollars (JMD),JMD,SGD,-
Jamaica Dollars (JMD),JMD,SKK,-
Jamaica Dollars (JMD),JMD,ZAR,-
Jamaica Dollars (JMD),JMD,KRW,-
Jamaica Dollars (JMD),JMD,LKR,-
Jamaica Dollars (JMD),JMD,SDG,-
Jamaica Dollars (JMD),JMD,SEK,-
Jamaica Dollars (JMD),JMD,CHF,-
Jamaica Dollars (JMD),JMD,TWD,-
Jamaica Dollars (JMD),JMD,THB,-
Jamaica Dollars (JMD),JMD,TTD,-
Jamaica Dollars (JMD),JMD,TND,-
Jamaica Dollars (JMD),JMD,TRY,-
Jamaica Dollars (JMD),JMD,VEF,-
Jamaica Dollars (JMD),JMD,VND,-
Jamaica Dollars (JMD),JMD,ZMK,-
Jordan Dinars (JOD),JOD,AUD,-
Jordan Dinars (JOD),JOD,CAD,-
Jordan Dinars (JOD),JOD,EUR,-
Jordan Dinars (JOD),JOD,JPY,-
Jordan Dinars (JOD),JOD,PKR,-
Jordan Dinars (JOD),JOD,AED,-
Jordan Dinars (JOD),JOD,GBP,-
Jordan Dinars (JOD),JOD,USD,-
Jordan Dinars (JOD),JOD,AFN,-
Jordan Dinars (JOD),JOD,ALL,-
Jordan Dinars (JOD),JOD,DZD,-
Jordan Dinars (JOD),JOD,ARS,-
Jordan Dinars (JOD),JOD,BSD,-
Jordan Dinars (JOD),JOD,BHD,-
Jordan Dinars (JOD),JOD,BDT,-
Jordan Dinars (JOD),JOD,BBD,-
Jordan Dinars (JOD),JOD,BMD,-
Jordan Dinars (JOD),JOD,BRL,-
Jordan Dinars (JOD),JOD,BGN,-
Jordan Dinars (JOD),JOD,XOF,-
Jordan Dinars (JOD),JOD,XAF,-
Jordan Dinars (JOD),JOD,CLP,-
Jordan Dinars (JOD),JOD,CNY,-
Jordan Dinars (JOD),JOD,COP,-
Jordan Dinars (JOD),JOD,XPF,-
Jordan Dinars (JOD),JOD,CRC,-
Jordan Dinars (JOD),JOD,HRK,-
Jordan Dinars (JOD),JOD,CZK,-
Jordan Dinars (JOD),JOD,DKK,-
Jordan Dinars (JOD),JOD,DOP,-
Jordan Dinars (JOD),JOD,XCD,-
Jordan Dinars (JOD),JOD,EGP,-
Jordan Dinars (JOD),JOD,EEK,-
Jordan Dinars (JOD),JOD,FJD,-
Jordan Dinars (JOD),JOD,HKD,-
Jordan Dinars (JOD),JOD,HUF,-
Jordan Dinars (JOD),JOD,ISK,-
Jordan Dinars (JOD),JOD,XDR,-
Jordan Dinars (JOD),JOD,INR,-
Jordan Dinars (JOD),JOD,IDR,-
Jordan Dinars (JOD),JOD,IRR,-
Jordan Dinars (JOD),JOD,IQD,-
Jordan Dinars (JOD),JOD,ILS,-
Jordan Dinars (JOD),JOD,JMD,-
Jordan Dinars (JOD),JOD,JOD,-
Jordan Dinars (JOD),JOD,KES,-
Jordan Dinars (JOD),JOD,KWD,-
Jordan Dinars (JOD),JOD,LBP,-
Jordan Dinars (JOD),JOD,MYR,-
Jordan Dinars (JOD),JOD,MUR,-
Jordan Dinars (JOD),JOD,MXN,-
Jordan Dinars (JOD),JOD,MAD,-
Jordan Dinars (JOD),JOD,NZD,-
Jordan Dinars (JOD),JOD,NOK,-
Jordan Dinars (JOD),JOD,OMR,-
Jordan Dinars (JOD),JOD,PEN,-
Jordan Dinars (JOD),JOD,PHP,-
Jordan Dinars (JOD),JOD,PLN,-
Jordan Dinars (JOD),JOD,QAR,-
Jordan Dinars (JOD),JOD,RON,-
Jordan Dinars (JOD),JOD,RUB,-
Jordan Dinars (JOD),JOD,SAR,-
Jordan Dinars (JOD),JOD,SGD,-
Jordan Dinars (JOD),JOD,SKK,-
Jordan Dinars (JOD),JOD,ZAR,-
Jordan Dinars (JOD),JOD,KRW,-
Jordan Dinars (JOD),JOD,LKR,-
Jordan Dinars (JOD),JOD,SDG,-
Jordan Dinars (JOD),JOD,SEK,-
Jordan Dinars (JOD),JOD,CHF,-
Jordan Dinars (JOD),JOD,TWD,-
Jordan Dinars (JOD),JOD,THB,-
Jordan Dinars (JOD),JOD,TTD,-
Jordan Dinars (JOD),JOD,TND,-
Jordan Dinars (JOD),JOD,TRY,-
Jordan Dinars (JOD),JOD,VEF,-
Jordan Dinars (JOD),JOD,VND,-
Jordan Dinars (JOD),JOD,ZMK,-
Kenya Shillings (KES),KES,AUD,-
Kenya Shillings (KES),KES,CAD,-
Kenya Shillings (KES),KES,EUR,-
Kenya Shillings (KES),KES,JPY,-
Kenya Shillings (KES),KES,PKR,-
Kenya Shillings (KES),KES,AED,-
Kenya Shillings (KES),KES,GBP,-
Kenya Shillings (KES),KES,USD,-
Kenya Shillings (KES),KES,AFN,-
Kenya Shillings (KES),KES,ALL,-
Kenya Shillings (KES),KES,DZD,-
Kenya Shillings (KES),KES,ARS,-
Kenya Shillings (KES),KES,BSD,-
Kenya Shillings (KES),KES,BHD,-
Kenya Shillings (KES),KES,BDT,-
Kenya Shillings (KES),KES,BBD,-
Kenya Shillings (KES),KES,BMD,-
Kenya Shillings (KES),KES,BRL,-
Kenya Shillings (KES),KES,BGN,-
Kenya Shillings (KES),KES,XOF,-
Kenya Shillings (KES),KES,XAF,-
Kenya Shillings (KES),KES,CLP,-
Kenya Shillings (KES),KES,CNY,-
Kenya Shillings (KES),KES,COP,-
Kenya Shillings (KES),KES,XPF,-
Kenya Shillings (KES),KES,CRC,-
Kenya Shillings (KES),KES,HRK,-
Kenya Shillings (KES),KES,CZK,-
Kenya Shillings (KES),KES,DKK,-
Kenya Shillings (KES),KES,DOP,-
Kenya Shillings (KES),KES,XCD,-
Kenya Shillings (KES),KES,EGP,-
Kenya Shillings (KES),KES,EEK,-
Kenya Shillings (KES),KES,FJD,-
Kenya Shillings (KES),KES,HKD,-
Kenya Shillings (KES),KES,HUF,-
Kenya Shillings (KES),KES,ISK,-
Kenya Shillings (KES),KES,XDR,-
Kenya Shillings (KES),KES,INR,-
Kenya Shillings (KES),KES,IDR,-
Kenya Shillings (KES),KES,IRR,-
Kenya Shillings (KES),KES,IQD,-
Kenya Shillings (KES),KES,ILS,-
Kenya Shillings (KES),KES,JMD,-
Kenya Shillings (KES),KES,JOD,-
Kenya Shillings (KES),KES,KES,-
Kenya Shillings (KES),KES,KWD,-
Kenya Shillings (KES),KES,LBP,-
Kenya Shillings (KES),KES,MYR,-
Kenya Shillings (KES),KES,MUR,-
Kenya Shillings (KES),KES,MXN,-
Kenya Shillings (KES),KES,MAD,-
Kenya Shillings (KES),KES,NZD,-
Kenya Shillings (KES),KES,NOK,-
Kenya Shillings (KES),KES,OMR,-
Kenya Shillings (KES),KES,PEN,-
Kenya Shillings (KES),KES,PHP,-
Kenya Shillings (KES),KES,PLN,-
Kenya Shillings (KES),KES,QAR,-
Kenya Shillings (KES),KES,RON,-
Kenya Shillings (KES),KES,RUB,-
Kenya Shillings (KES),KES,SAR,-
Kenya Shillings (KES),KES,SGD,-
Kenya Shillings (KES),KES,SKK,-
Kenya Shillings (KES),KES,ZAR,-
Kenya Shillings (KES),KES,KRW,-
Kenya Shillings (KES),KES,LKR,-
Kenya Shillings (KES),KES,SDG,-
Kenya Shillings (KES),KES,SEK,-
Kenya Shillings (KES),KES,CHF,-
Kenya Shillings (KES),KES,TWD,-
Kenya Shillings (KES),KES,THB,-
Kenya Shillings (KES),KES,TTD,-
Kenya Shillings (KES),KES,TND,-
Kenya Shillings (KES),KES,TRY,-
Kenya Shillings (KES),KES,VEF,-
Kenya Shillings (KES),KES,VND,-
Kenya Shillings (KES),KES,ZMK,-
Kuwaiti Dinar (KWD),KWD,AUD,-
Kuwaiti Dinar (KWD),KWD,CAD,-
Kuwaiti Dinar (KWD),KWD,EUR,-
Kuwaiti Dinar (KWD),KWD,JPY,-
Kuwaiti Dinar (KWD),KWD,PKR,-
Kuwaiti Dinar (KWD),KWD,AED,-
Kuwaiti Dinar (KWD),KWD,GBP,-
Kuwaiti Dinar (KWD),KWD,USD,-
Kuwaiti Dinar (KWD),KWD,AFN,-
Kuwaiti Dinar (KWD),KWD,ALL,-
Kuwaiti Dinar (KWD),KWD,DZD,-
Kuwaiti Dinar (KWD),KWD,ARS,-
Kuwaiti Dinar (KWD),KWD,BSD,-
Kuwaiti Dinar (KWD),KWD,BHD,-
Kuwaiti Dinar (KWD),KWD,BDT,-
Kuwaiti Dinar (KWD),KWD,BBD,-
Kuwaiti Dinar (KWD),KWD,BMD,-
Kuwaiti Dinar (KWD),KWD,BRL,-
Kuwaiti Dinar (KWD),KWD,BGN,-
Kuwaiti Dinar (KWD),KWD,XOF,-
Kuwaiti Dinar (KWD),KWD,XAF,-
Kuwaiti Dinar (KWD),KWD,CLP,-
Kuwaiti Dinar (KWD),KWD,CNY,-
Kuwaiti Dinar (KWD),KWD,COP,-
Kuwaiti Dinar (KWD),KWD,XPF,-
Kuwaiti Dinar (KWD),KWD,CRC,-
Kuwaiti Dinar (KWD),KWD,HRK,-
Kuwaiti Dinar (KWD),KWD,CZK,-
Kuwaiti Dinar (KWD),KWD,DKK,-
Kuwaiti Dinar (KWD),KWD,DOP,-
Kuwaiti Dinar (KWD),KWD,XCD,-
Kuwaiti Dinar (KWD),KWD,EGP,-
Kuwaiti Dinar (KWD),KWD,EEK,-
Kuwaiti Dinar (KWD),KWD,FJD,-
Kuwaiti Dinar (KWD),KWD,HKD,-
Kuwaiti Dinar (KWD),KWD,HUF,-
Kuwaiti Dinar (KWD),KWD,ISK,-
Kuwaiti Dinar (KWD),KWD,XDR,-
Kuwaiti Dinar (KWD),KWD,INR,-
Kuwaiti Dinar (KWD),KWD,IDR,-
Kuwaiti Dinar (KWD),KWD,IRR,-
Kuwaiti Dinar (KWD),KWD,IQD,-
Kuwaiti Dinar (KWD),KWD,ILS,-
Kuwaiti Dinar (KWD),KWD,JMD,-
Kuwaiti Dinar (KWD),KWD,JOD,-
Kuwaiti Dinar (KWD),KWD,KES,-
Kuwaiti Dinar (KWD),KWD,KWD,-
Kuwaiti Dinar (KWD),KWD,LBP,-
Kuwaiti Dinar (KWD),KWD,MYR,-
Kuwaiti Dinar (KWD),KWD,MUR,-
Kuwaiti Dinar (KWD),KWD,MXN,-
Kuwaiti Dinar (KWD),KWD,MAD,-
Kuwaiti Dinar (KWD),KWD,NZD,-
Kuwaiti Dinar (KWD),KWD,NOK,-
Kuwaiti Dinar (KWD),KWD,OMR,-
Kuwaiti Dinar (KWD),KWD,PEN,-
Kuwaiti Dinar (KWD),KWD,PHP,-
Kuwaiti Dinar (KWD),KWD,PLN,-
Kuwaiti Dinar (KWD),KWD,QAR,-
Kuwaiti Dinar (KWD),KWD,RON,-
Kuwaiti Dinar (KWD),KWD,RUB,-
Kuwaiti Dinar (KWD),KWD,SAR,-
Kuwaiti Dinar (KWD),KWD,SGD,-
Kuwaiti Dinar (KWD),KWD,SKK,-
Kuwaiti Dinar (KWD),KWD,ZAR,-
Kuwaiti Dinar (KWD),KWD,KRW,-
Kuwaiti Dinar (KWD),KWD,LKR,-
Kuwaiti Dinar (KWD),KWD,SDG,-
Kuwaiti Dinar (KWD),KWD,SEK,-
Kuwaiti Dinar (KWD),KWD,CHF,-
Kuwaiti Dinar (KWD),KWD,TWD,-
Kuwaiti Dinar (KWD),KWD,THB,-
Kuwaiti Dinar (KWD),KWD,TTD,-
Kuwaiti Dinar (KWD),KWD,TND,-
Kuwaiti Dinar (KWD),KWD,TRY,-
Kuwaiti Dinar (KWD),KWD,VEF,-
Kuwaiti Dinar (KWD),KWD,VND,-
Kuwaiti Dinar (KWD),KWD,ZMK,-
Lebanon Pounds (LBP),LBP,AUD,-
Lebanon Pounds (LBP),LBP,CAD,-
Lebanon Pounds (LBP),LBP,EUR,-
Lebanon Pounds (LBP),LBP,JPY,-
Lebanon Pounds (LBP),LBP,PKR,-
Lebanon Pounds (LBP),LBP,AED,-
Lebanon Pounds (LBP),LBP,GBP,-
Lebanon Pounds (LBP),LBP,USD,-
Lebanon Pounds (LBP),LBP,AFN,-
Lebanon Pounds (LBP),LBP,ALL,-
Lebanon Pounds (LBP),LBP,DZD,-
Lebanon Pounds (LBP),LBP,ARS,-
Lebanon Pounds (LBP),LBP,BSD,-
Lebanon Pounds (LBP),LBP,BHD,-
Lebanon Pounds (LBP),LBP,BDT,-
Lebanon Pounds (LBP),LBP,BBD,-
Lebanon Pounds (LBP),LBP,BMD,-
Lebanon Pounds (LBP),LBP,BRL,-
Lebanon Pounds (LBP),LBP,BGN,-
Lebanon Pounds (LBP),LBP,XOF,-
Lebanon Pounds (LBP),LBP,XAF,-
Lebanon Pounds (LBP),LBP,CLP,-
Lebanon Pounds (LBP),LBP,CNY,-
